abdomen_total,abdomen_thorax,abdomen_head,thorax_total,thorax_abdomen,thorax_head,head_total,head_abdomen,head_thorax,abdomen_red_min_val,abdomen_red_max_val,abdomen_red_std,abdomen_red_mean_val,abdomen_red_mean_num,abdomen_red_max_num,abdomen_green_min_val,abdomen_green_max_val,abdomen_green_std,abdomen_green_mean_val,abdomen_green_mean_num,abdomen_green_max_num,abdomen_blue_min_val,abdomen_blue_max_val,abdomen_blue_std,abdomen_blue_mean_val,abdomen_blue_mean_num,abdomen_blue_max_num,thorax_red_min_val,thorax_red_max_val,thorax_red_std,thorax_red_mean_val,thorax_red_mean_num,thorax_red_max_num,thorax_green_min_val,thorax_green_max_val,thorax_green_std,thorax_green_mean_val,thorax_green_mean_num,thorax_green_max_num,thorax_blue_min_val,thorax_blue_max_val,thorax_blue_std,thorax_blue_mean_val,thorax_blue_mean_num,thorax_blue_max_num,head_red_min_val,head_red_max_val,head_red_std,head_red_mean_val,head_red_mean_num,head_red_max_num,head_green_min_val,head_green_max_val,head_green_std,head_green_mean_val,head_green_mean_num,head_green_max_num,head_blue_min_val,head_blue_max_val,head_blue_std,head_blue_mean_val,head_blue_mean_num,head_blue_max_num,abdomen,thorax,head,img_id
0.392219609356313,1.1247540682822181,1.5139843533305217,0.34871588413574783,0.8890832477958948,1.3460581259712676,0.25906450650793916,0.6605088076373848,0.7429099685263856,0.0,21707.0,3821.6238,1556.4883,53.30628272251309,234.0,0.0,21870.0,3751.8066,1556.4883,59.070048309178745,238.0,0.0,21245.0,3629.4167,1556.4883,67.5,255.0,0.0,10473.0,2294.4753,1383.8477,67.25,255.0,0.0,9926.0,2261.746,1383.8477,67.75,255.0,0.0,8459.0,2177.881,1383.8477,67.75,255.0,0.0,4292.0,1166.4924,1028.0742,67.5,255.0,0.0,3470.0,1037.0292,1028.0742,68.5,255.0,0.0,17637.0,1339.2118,1028.0742,68.75,255.0,398461.0,354265.0,263187.0,CAS001_CAS0000015_stacked_01_H
0.3647937716629495,1.075971777447994,1.2317053786087544,0.33903656146834343,0.9293924069010574,1.1447376264181683,0.2961696668687071,0.8118824658617046,0.8735626198720786,0.0,9055.0,1289.8718,484.30078,66.6701244813278,255.0,0.0,8319.0,1202.0211,484.30078,67.40756302521008,255.0,0.0,5587.0,1054.5928,484.30078,68.25,255.0,0.0,4265.0,939.0981,450.10547,54.7780612244898,209.0,0.0,3412.0,809.3886,450.10547,66.28448275862068,254.0,0.0,2828.0,701.9435,450.10547,68.5,255.0,0.0,1917.0,442.47064,393.1953,68.5,255.0,0.0,2586.0,374.1218,393.1953,69.75,255.0,0.0,3671.0,351.66107,393.1953,71.5,255.0,123981.0,115227.0,100658.0,CAS002_CAS0000101_stacked_01_H
0.38534959169072114,1.2925265063356608,1.2174815363329892,0.2981367034268374,0.7736785242687367,0.9419393183545414,0.31651370488244146,0.8213676923692529,1.0616395138350143,0.0,1728.0,535.7685,488.10547,67.5,255.0,0.0,1402.0,289.64304,488.10547,68.0,255.0,0.0,6081.0,421.4204,488.10547,68.0,255.0,0.0,1247.0,351.59265,377.63672,67.5,255.0,0.0,1081.0,297.34943,377.63672,67.75,255.0,0.0,1200.0,285.09055,377.63672,68.0,255.0,0.0,1582.0,345.53137,400.91406,67.0,255.0,0.0,3512.0,370.73285,400.91406,68.25,255.0,0.0,7071.0,556.19995,400.91406,68.25,255.0,124955.0,96675.0,102634.0,CAS002_CAS0000120_stacked_01_H
0.5082409998278216,2.098482862703046,2.0365115705409864,0.2421944962529542,0.4765347469704397,0.9704685259701217,0.24956450391922425,0.4910357566661683,1.0304301203383772,0.0,10957.0,2430.061,2063.9727,66.75,255.0,0.0,9709.0,2239.764,2063.9727,68.5,255.0,0.0,8296.0,2132.1223,2063.9727,68.75,255.0,0.0,3146.0,750.1245,983.5547,67.5,255.0,0.0,3247.0,762.66156,983.5547,68.25,255.0,0.0,3088.0,777.68164,983.5547,68.5,255.0,0.0,5251.0,1001.4474,1013.4844,67.25,255.0,0.0,5498.0,1019.1259,1013.4844,68.0,255.0,0.0,17833.0,1418.5884,1013.4844,68.0,255.0,528377.0,251790.0,259452.0,CAS001_CAS0000034_stacked_01_H
0.31050948758672575,0.8027445180547959,1.0258649705275695,0.386809851207891,1.2457263519197765,1.2779470272975981,0.3026806612053833,0.974787158865296,0.7825050480493256,0.0,2034.0,608.03564,464.32812,58.00487804878049,220.0,0.0,1775.0,559.8094,464.32812,66.75211864406779,252.0,0.0,1721.0,537.4345,464.32812,67.75,255.0,0.0,6125.0,1279.9254,578.4258,66.31875,255.0,0.0,5664.0,1225.6638,578.4258,67.5,255.0,0.0,4580.0,1114.4026,578.4258,67.5,255.0,0.0,2734.0,634.31854,452.6211,67.25,255.0,0.0,1963.0,492.2508,452.6211,67.75,255.0,0.0,4019.0,418.06262,452.6211,68.0,255.0,118868.0,148077.0,115871.0,CAS002_CAS0000144_stacked_02_H
0.3264132239496432,0.8847631737536698,1.0714032256984662,0.36892722666655786,1.1302459569575325,1.21094916411695,0.30465954938379886,0.9333554128027595,0.8257984972715361,0.0,6935.0,1463.0505,625.1094,66.32034632034632,255.0,0.0,6154.0,1445.6354,625.1094,67.65065502183405,255.0,0.0,5092.0,1333.2721,625.1094,68.05973451327434,255.0,0.0,4830.0,1319.3976,706.52734,64.24782608695652,243.0,0.0,4743.0,1282.2014,706.52734,68.5,255.0,0.0,4431.0,1140.4832,706.52734,69.25,255.0,0.0,2638.0,585.7501,583.4492,68.25,255.0,0.0,5563.0,501.21634,583.4492,69.0,255.0,0.0,15157.0,979.67365,583.4492,69.75,255.0,160028.0,180871.0,149363.0,CAS001_CAS0000050_stacked_02_H
0.3313803619144839,1.1677960892588133,0.861054665007337,0.2837656033981131,0.8563138797927372,0.7373330609060683,0.38485403468740303,1.1613664505162156,1.3562391991092257,0.0,5209.0,1657.5928,905.40234,51.825301204819276,211.0,0.0,4659.0,1557.8302,905.40234,61.707602339181285,227.0,0.0,4441.0,1448.7373,905.40234,75.00487804878048,254.0,0.0,10647.0,1878.1526,775.3086,66.5439330543933,255.0,0.0,9075.0,1653.4014,775.3086,68.25,255.0,0.0,5854.0,1324.306,775.3086,69.0,255.0,0.0,2457.5,667.1537,525.75195,67.75,255.0,0.0,5454.0,528.70935,525.75195,69.75,255.0,0.0,12480.0,830.13403,525.75195,70.75,255.0,231783.0,198479.0,134592.5,CAS001_CAS0000088_stacked_02_H
0.5039520008704506,1.7160104162623544,2.4902325748110523,0.29367653954461964,0.582747045427674,1.4511756753988898,0.2023714595849298,0.40156891774491205,0.6890964456974696,0.0,14662.0,4197.2324,3799.3945,66.0,255.0,0.0,37931.0,3768.3018,3799.3945,68.5,255.0,0.0,83139.0,5542.561,3799.3945,67.9979079497908,255.0,0.0,8677.0,2209.6855,2214.086,67.25,255.0,0.0,6256.0,1792.0072,2214.086,68.25,255.0,0.0,10214.0,1494.5322,2214.086,68.75,255.0,0.0,7326.0,1305.5405,1525.7188,67.74791666666667,255.0,0.0,32335.0,2265.1047,1525.7188,69.25,255.0,0.0,60233.0,3864.54,1525.7188,70.25,255.0,972645.0,566806.0,390584.0,CAS001_CAS0000035_stacked_02_H
0.3871711604683678,1.1644433583051732,1.381105636125576,0.332494627331542,0.8587794269834492,1.1860651067955343,0.28033421220009025,0.7240575766567039,0.8431240361684377,0.0,2772.0,843.58826,539.76953,57.0,208.0,0.0,1640.0,523.2155,539.76953,71.5,255.0,0.0,1835.0,389.4399,539.76953,73.5,255.0,0.0,3504.0,780.69543,463.54297,65.75,252.0,0.0,2872.0,683.3291,463.54297,67.75,255.0,0.0,2269.0,602.6358,463.54297,68.75,255.0,0.0,1318.0,311.63376,390.82422,67.0,255.0,0.0,3209.0,311.9051,390.82422,67.75,255.0,0.0,4747.0,421.7708,390.82422,68.5,255.0,138181.0,118667.0,100051.0,CAS002_CAS0000121_stacked_02_H
0.3191317324206316,0.7749433332007795,1.1861195858091709,0.41181299167064134,1.2904169339320077,1.5305887991965732,0.2690552759087271,0.8430853110968569,0.6533433411540144,0.0,3559.0,977.5456,608.9844,62.8110599078341,251.0,0.0,3418.0,951.32666,608.9844,68.03648068669528,255.0,0.0,3329.0,939.20184,608.9844,69.25,255.0,0.0,11177.0,1888.3337,785.84375,67.25,255.0,0.0,12554.0,1923.9008,785.84375,67.75,255.0,0.0,12007.0,1898.8639,785.84375,67.75,255.0,0.0,2339.0,587.1563,513.4258,67.5,255.0,0.0,4875.0,561.37573,513.4258,67.75,255.0,0.0,6443.0,534.91364,513.4258,68.75,255.0,155900.0,201176.0,131437.0,CAS002_CAS0000145_stacked_01_H
0.3768902675455603,1.0283826023102232,1.4686628949910308,0.3664883737812079,0.9724007366067234,1.4281288809162411,0.2566213586732318,0.6808914444632355,0.7002169155478688,0.0,11199.0,2198.0596,831.5156,67.5,255.0,0.0,9836.0,2051.618,831.5156,68.0,255.0,0.0,8870.0,1919.728,831.5156,68.25,255.0,0.0,7313.0,1531.8965,808.5664,66.25204918032787,255.0,0.0,6789.0,1362.9799,808.5664,68.0,255.0,0.0,5843.0,1208.7988,808.5664,68.0,255.0,0.0,1717.0,457.50327,566.1719,67.5,255.0,0.0,4312.0,354.05005,566.1719,71.25,255.0,0.0,18432.0,1181.3926,566.1719,73.0,255.0,212868.0,206993.0,144940.0,CAS001_CAS0000089_stacked_01_H
0.601972172581057,3.6227465942845436,2.5962380144056523,0.16616458173772444,0.27603365953822395,0.7166490801486443,0.23186324568121863,0.3851726977462529,1.3953830789716275,0.0,12859.0,2341.8315,1105.2773,67.0,255.0,0.0,12103.0,2201.4753,1105.2773,68.25,255.0,0.0,10178.0,2009.6284,1105.2773,68.25,255.0,0.0,442.5,130.51593,152.54688,68.5,255.0,0.0,431.5,121.61282,152.54688,69.0,255.0,0.0,559.0,125.46248,152.54688,69.0,255.0,0.0,2527.0,672.3913,425.72266,66.74795081967213,255.0,0.0,2212.0,571.64954,425.72266,69.0,255.0,0.0,2685.0,454.77722,425.72266,69.25,255.0,282951.0,39052.0,108985.0,CAS001_CAS0000054_stacked_02_H
0.40147357149881086,1.407289671900932,1.2816598455957586,0.2852814026244578,0.7105857592553954,0.9107292344898149,0.31324502587673136,0.780238222673791,1.0980211923911656,0.0,3103.0,779.0687,430.59766,52.0,183.0,0.0,2652.0,746.274,430.59766,57.012121212121215,197.0,0.0,2389.0,730.0544,430.59766,61.774096385542165,208.0,0.0,2742.0,591.59485,305.97656,66.77330508474576,255.0,0.0,2347.0,570.1109,305.97656,69.25,255.0,0.0,1752.0,500.6324,305.97656,69.27826086956522,255.0,0.0,1510.0,383.64267,335.96875,67.5,255.0,0.0,1402.0,303.1822,335.96875,69.0,255.0,0.0,3119.0,300.49857,335.96875,70.0,255.0,110233.0,78330.0,86008.0,CAS002_CAS0000140_stacked_02_H
0.3665392694249004,0.9205909123571822,1.5577250435698942,0.3981565150218276,1.0862588219988942,1.6920925708264094,0.235304215553272,0.641961817413081,0.590984215190783,0.0,4746.0,1208.1838,600.52734,55.315,230.0,0.0,3611.0,1016.0904,600.52734,68.09787234042552,255.0,0.0,3353.0,838.29816,600.52734,69.25,255.0,0.0,9042.0,1610.1052,652.3281,66.05208333333333,255.0,0.0,9003.0,1511.048,652.3281,67.125,255.0,0.0,7416.0,1378.4167,652.3281,68.5,255.0,0.0,1940.0,464.74197,385.51562,67.75,255.0,0.0,1233.0,323.45724,385.51562,70.0,255.0,0.0,4991.0,358.059,385.51562,70.0,255.0,153735.0,166996.0,98692.0,CAS001_CAS0000030_stacked_01_H
0.459015432971002,1.1381850500354649,3.3335085348150373,0.4032871745738529,0.8785917544505094,2.928793112078891,0.13769739245514512,0.29998423269538316,0.34143756890024524,0.0,2677.0,817.03143,520.2617,46.061349693251536,180.0,0.0,1499.0,568.34296,520.2617,63.002242152466366,238.0,0.0,1123.0,399.2817,520.2617,68.0,255.0,0.0,1599.0,455.39276,457.09766,67.75,255.0,0.0,1486.0,425.2353,457.09766,68.25,255.0,0.0,1281.0,425.31616,457.09766,68.5,255.0,0.0,1842.0,196.67992,156.07031,67.25,255.0,0.0,3047.0,280.47928,156.07031,67.5,255.0,0.0,5000.0,361.1815,156.07031,67.75,255.0,133187.0,117017.0,39954.0,CAS002_CAS0000124_stacked_01_H
0.3972821339783646,1.1627826941986235,1.521845441091307,0.34166498689780284,0.8600059194114413,1.30879608776784,0.26105287912383257,0.6570969515031077,0.7640609636184857,0.0,10234.0,1627.7128,646.70703,52.72826086956522,206.0,0.0,7842.0,1518.9937,646.70703,60.604878048780485,238.0,0.0,5548.0,1361.04,646.70703,63.260975609756095,250.0,0.0,3824.0,938.04816,556.1719,62.77608695652174,242.0,0.0,3012.0,851.65344,556.1719,63.534562211981566,245.0,0.0,2604.0,725.69794,556.1719,67.88169642857143,255.0,0.0,1417.0,368.18347,424.94922,68.25,255.0,0.0,2280.0,297.07318,424.94922,70.25,255.0,0.0,5389.0,405.65543,424.94922,71.25,255.0,165557.0,142380.0,108787.0,CAS002_CAS0000141_stacked_01_H
0.42691975685536143,1.534870644210754,1.4475134740996447,0.2781470597966175,0.6515207022636166,0.9430849951814478,0.29493318334802104,0.6908398559965055,1.060349814819821,0.0,24959.0,5306.89,2217.8281,67.5,255.0,0.0,22295.0,5092.2686,2217.8281,67.75,255.0,0.0,21103.0,4999.344,2217.8281,67.75,255.0,0.0,16988.0,3288.1829,1444.9609,66.5,253.0,0.0,14941.0,3052.6873,1444.9609,67.49792531120332,255.0,0.0,14245.0,2885.5396,1444.9609,67.49792531120332,255.0,0.0,7473.0,1928.3606,1532.1641,67.0,255.0,0.0,6268.0,1559.6742,1532.1641,68.0,255.0,0.0,20811.0,1797.9731,1532.1641,68.5,255.0,567764.0,369910.0,392234.0,CAS001_CAS0000055_stacked_01_H
0.7203525843070607,5.629807171220526,4.748719035567801,0.1279533316859395,0.17762597715814887,0.843495858942233,0.15169408400699974,0.21058310515109907,1.1855422755175438,0.0,40071.0,6863.795,2231.8887,56.0470297029703,255.0,0.0,33832.5,6329.7227,2231.8887,60.11538461538461,255.0,0.0,30788.5,5977.785,2231.8887,59.43719806763285,243.0,0.0,10186.0,1942.9799,792.8828,49.49112426035503,201.0,0.0,10406.0,1842.6467,792.8828,56.39378238341969,222.0,0.0,8932.0,1754.4128,792.8828,56.348958333333336,216.0,0.0,6590.0,1389.2571,939.9961,56.25,212.0,0.0,3876.0,1014.53796,939.9961,67.5,254.0,0.0,5215.0,740.7914,939.9961,68.25,255.0,571363.5,202978.0,240639.0,CAS001_CAS0000024_stacked_03_H
0.39149968282398595,1.260811395427088,1.3138179753894446,0.3105140739082304,0.793140039522929,1.0420416409263187,0.2979862432677836,0.7611404461897228,0.9596545480764609,0.0,2685.0,867.84143,614.7539,55.24431818181818,198.0,0.0,1585.0,559.6022,614.7539,74.25,255.0,0.0,4771.0,488.47012,614.7539,76.5,255.0,0.0,2094.0,529.0243,487.58594,55.25,205.0,0.0,1805.0,468.6747,487.58594,69.25,255.0,0.0,1684.0,443.67822,487.58594,69.0,255.0,0.0,2581.0,498.12396,467.91406,68.0,255.0,0.0,8051.0,605.64124,467.91406,68.75,255.0,0.0,15813.0,1021.7018,467.91406,69.25,255.0,157377.0,124822.0,119786.0,CAS002_CAS0000125_stacked_02_H
0.5062174252062215,2.7334747372419907,1.6404172049547838,0.1851919164678224,0.3658347327581215,0.6001215897864579,0.30859065832595606,0.609601019167294,1.6663289856907686,0.0,2709.0,804.1327,674.5703,67.0,255.0,0.0,1338.0,414.38306,674.5703,70.5,255.0,0.0,9835.0,669.3162,674.5703,70.5,255.0,0.0,1115.0,318.6248,246.78125,50.59944751381215,195.0,0.0,827.0,235.6556,246.78125,69.5,255.0,0.0,1360.0,205.318,246.78125,69.75,255.0,0.0,1483.0,373.609,411.21875,66.25,252.0,0.0,3021.0,279.50806,411.21875,70.0,255.0,0.0,9291.0,592.9416,411.21875,70.75,255.0,172690.0,63176.0,105272.0,CAS001_CAS0000031_stacked_02_H
0.2025903587676531,0.37985551542095025,0.7671717171717172,0.5333353091981446,2.6325799136859045,2.0196408529741863,0.2640743320342022,1.30348913759052,0.49513753820505696,0.0,1763.0,487.67285,320.41406,59.82920792079208,224.0,0.0,1764.0,472.63,320.41406,62.824644549763036,238.0,0.0,1711.0,460.4259,320.41406,62.487864077669904,239.0,0.0,5513.0,1438.5411,843.5156,67.74791666666667,255.0,0.0,5027.0,1342.0223,843.5156,67.75,255.0,0.0,4772.0,1272.4937,843.5156,68.25,255.0,0.0,1793.0,493.64484,417.65625,68.25,255.0,0.0,3025.0,404.50888,417.65625,68.5,255.0,0.0,6920.0,495.8521,417.65625,68.5,255.0,82026.0,215940.0,106920.0,CAS001_CAS0000010_stacked_02_H
0.4836479124522844,1.431956368043632,2.7080126062458216,0.3377532467089441,0.6983453003992157,1.8911278769936013,0.17859884083877153,0.3692744995697499,0.5287849712150288,0.0,4784.0,1160.4017,553.8203,67.25,255.0,0.0,4963.0,1180.7136,553.8203,68.0,255.0,0.0,4938.0,1191.9794,553.8203,68.0,252.0,0.0,4498.0,925.6199,386.7578,67.75,255.0,0.0,4862.0,923.97394,386.7578,68.25,255.0,0.0,4788.0,902.1248,386.7578,68.5,255.0,0.0,3513.0,408.6084,204.51172,66.25625,254.0,0.0,3676.0,416.17038,204.51172,67.76890756302521,255.0,0.0,2945.0,386.12262,204.51172,68.25,255.0,141778.0,99010.0,52355.0,CAS002_CAS0000104_stacked_02_H
0.5262242243398884,1.435258476715734,4.911784475981786,0.3666407360603326,0.6967386127467959,3.4222299019067983,0.10713503959977899,0.20359199490326094,0.29220713647637175,0.0,23800.0,7329.936,5052.25,65.50202429149797,255.0,0.0,15946.0,4811.4272,5052.25,68.25,255.0,0.0,58207.0,4502.934,5052.25,68.25,255.0,0.0,19001.0,4962.993,3520.0977,67.25,255.0,0.0,15380.0,4083.1208,3520.0977,68.0,255.0,0.0,12427.0,3424.8752,3520.0977,68.0,255.0,0.0,4653.0,1070.7523,1028.5977,67.0,255.0,0.0,12683.0,1045.8094,1028.5977,68.25,255.0,0.0,27941.0,1802.1897,1028.5977,68.5,255.0,1293376.0,901145.0,263321.0,CAS001_CAS0000074_stacked_01_H
0.5740911360088975,1.9112068856703277,4.573433121339755,0.30038147116006414,0.5232295925143995,2.392955548470458,0.1255273928310384,0.21865412119704444,0.4178932620119857,2.0,25851.0,8325.811,5323.1367,63.75,255.0,0.0,14965.0,4354.518,5323.1367,67.5,255.0,0.0,54305.0,3810.5796,5323.1367,67.75,255.0,0.0,9760.0,3132.3796,2785.2227,66.75,255.0,0.0,13702.0,2420.591,2785.2227,67.5,255.0,0.0,20664.0,2153.6953,2785.2227,67.25,255.0,0.0,8504.0,1587.3411,1163.9258,66.99382716049382,255.0,0.0,8819.0,1427.2678,1163.9258,67.75,255.0,0.0,8897.0,1236.8136,1163.9258,67.75,255.0,1362723.0,713017.0,297965.0,CAS001_CAS0000005_stacked_03_H
0.4473305557321252,2.3126400382397754,1.2452104814451397,0.19342852685046605,0.4324062471741742,0.5384367912236395,0.35924091741740877,0.8030770820684399,1.857228213784244,0.0,5811.0,1267.9209,604.77344,67.79411764705883,255.0,0.0,5609.0,1231.917,604.77344,68.25,255.0,0.0,5365.0,1197.8702,604.77344,68.5,255.0,0.0,1583.0,360.84323,261.5078,67.25,255.0,0.0,1267.0,298.493,261.5078,69.0,255.0,0.0,2575.0,271.3348,261.5078,69.75,255.0,0.0,2248.0,593.5715,485.6797,67.75,255.0,0.0,6228.0,550.6446,485.6797,69.0,255.0,0.0,12608.0,837.19635,485.6797,69.75,255.0,154822.0,66946.0,124334.0,CAS001_CAS0000092_stacked_01_H
0.25064371758185167,1.0876356348054461,0.48302145466078716,0.23044823979740814,0.919425557603101,0.4441022702857552,0.5189080426207402,2.0703014128063377,2.251733591356233,0.0,767.0,261.59326,184.41797,50.55621301775148,187.0,0.0,418.0,123.0657,184.41797,71.5,255.0,0.0,5563.0,355.8539,184.41797,75.0,255.0,0.0,581.0,168.54512,169.5586,67.5,255.0,0.0,501.0,144.06985,169.5586,69.5,255.0,0.0,497.0,136.44228,169.5586,70.0,255.0,0.0,848.0,304.5472,381.80078,65.0,237.0,0.0,1351.0,193.06221,381.80078,71.5,255.0,0.0,11195.0,764.36176,381.80078,74.0,255.0,47211.0,43407.0,97741.0,CAS002_CAS0000105_stacked_01_H
0.43024096359070246,1.3373217505326995,1.7345581135785846,0.3217183624055492,0.7477632062752788,1.2970387364803218,0.24804067400374838,0.5765157086244229,0.770986996667213,0.0,6973.0,1333.9028,764.90625,65.25213675213675,248.0,0.0,6703.0,1268.8093,764.90625,68.5,255.0,0.0,5814.0,1177.6046,764.90625,68.75,255.0,0.0,5896.0,1033.0104,571.96875,67.25,255.0,0.0,5000.0,978.15985,571.96875,68.0,255.0,0.0,3631.0,868.1927,571.96875,68.5,255.0,0.0,2000.0,570.40656,440.98047,66.5,255.0,0.0,1695.0,519.50476,440.98047,68.75,255.0,0.0,1608.0,438.86362,440.98047,70.25,255.0,195816.0,146424.0,112891.0,CAS001_CAS0000011_stacked_01_H
0.4880477141210836,1.3968066529256842,3.0024503771163347,0.34940248394353096,0.7159186977706957,2.1495103641062605,0.16254980193538546,0.33306129141106317,0.46522222767499305,0.0,35950.0,8923.994,5336.7617,66.2479674796748,255.0,0.0,29963.0,7495.728,5336.7617,68.0,255.0,0.0,26442.0,6578.675,5336.7617,68.25,255.0,0.0,20741.0,5650.2837,3820.6875,66.5,255.0,0.0,18373.0,4932.752,3820.6875,67.75,255.0,0.0,15577.0,4491.34,3820.6875,68.0,255.0,0.0,11214.0,2303.227,1777.4688,66.75208333333333,254.0,0.0,9009.0,1688.411,1777.4688,67.75,255.0,0.0,18520.0,1755.3441,1777.4688,68.0,255.0,1366211.0,978096.0,455032.0,CAS001_CAS0000075_stacked_02_H
0.2957447619877753,1.2257973468811743,0.6387741654605998,0.24126725575010077,0.8157955330416763,0.521109110805182,0.46298798226212395,1.5654985033387059,1.9189839119390346,0.0,5329.0,1254.8945,848.2422,67.75,255.0,0.0,5209.0,1219.381,848.2422,68.25,255.0,0.0,4926.0,1193.5314,848.2422,68.25,255.0,0.0,3449.0,903.821,691.9922,67.25,255.0,0.0,3387.0,882.2428,691.9922,68.0,255.0,0.0,3210.0,873.53467,691.9922,67.5,255.0,0.0,3114.5,747.7394,663.96094,67.0,255.0,0.0,2573.0,540.9968,663.96094,68.25,255.0,0.0,6828.0,580.4856,663.96094,68.25,255.0,217150.0,177150.0,169974.0,CAS001_CAS0000093_stacked_02_H
0.33163249650407894,0.7575754541266948,1.4380512469586375,0.43775507072938724,1.3200005287298586,1.898228406326034,0.23061243276653384,0.6953855101582224,0.5268069936512387,0.0,12793.0,1851.552,591.03906,61.36009174311926,238.0,0.0,10783.0,1726.6831,591.03906,62.02325581395349,244.0,0.0,9772.0,1632.2129,591.03906,63.47747747747748,245.0,0.0,9763.0,1773.007,780.1719,66.75,255.0,0.0,7977.0,1580.3442,780.1719,67.5,255.0,0.0,6233.0,1352.3944,780.1719,67.75,255.0,0.0,2097.0,518.1272,411.0,67.5,255.0,0.0,1661.0,388.21164,411.0,69.5,255.0,0.0,5391.0,430.6361,411.0,70.5,255.0,151306.0,199724.0,105216.0,CAS001_CAS0000086_stacked_01_H
0.37638906048183296,1.2281232821490087,1.186838172275306,0.3064749817487505,0.8142505028079662,0.9663835785268556,0.3171359577694165,0.8425748542304502,1.034785795433723,0.0,17759.0,3255.1418,1309.0547,67.25,255.0,0.0,15816.0,3040.6074,1309.0547,67.5,255.0,0.0,13912.0,2878.924,1309.0547,67.5,255.0,0.0,19847.0,2972.2097,1065.8984,66.75,255.0,0.0,16934.0,2717.037,1065.8984,67.25,255.0,0.0,15516.0,2550.3438,1065.8984,67.25,255.0,0.0,8508.0,2046.7987,1102.9766,65.7603305785124,255.0,0.0,7282.0,1662.3542,1102.9766,67.5,255.0,0.0,6245.0,1336.7025,1102.9766,67.5,255.0,335118.0,272870.0,282362.0,CAS001_CAS0000060_stacked_01_H
0.247735808063565,0.6410157567580591,0.6772616966755477,0.38647381979577267,1.5600240547244983,1.0565445381573813,0.36579037214066235,1.4765341151118796,0.9464816331775325,0.0,2783.0,525.7102,311.78906,64.32532751091703,255.0,0.0,2518.0,464.5155,311.78906,68.0,255.0,0.0,1770.0,408.16425,311.78906,67.24793388429752,255.0,0.0,2396.0,630.5776,486.39844,66.75,255.0,0.0,1919.0,537.31287,486.39844,68.0,255.0,0.0,2912.0,478.8096,486.39844,68.25,255.0,0.0,1235.0,377.3783,460.3672,67.24793388429752,255.0,0.0,2951.0,260.73233,460.3672,68.75,255.0,0.0,11028.0,702.03784,460.3672,69.0,255.0,79818.0,124518.0,117854.0,CAS001_CAS0000004_stacked_02_H
0.33945063821969224,0.8999953608486554,1.1978636040875552,0.37716931996138897,1.1111168384879726,1.3309664207135727,0.28338004181891885,0.834819587628866,0.7513337560115669,0.0,2300.0,702.02686,454.6875,68.05907172995781,255.0,0.0,1394.0,511.49042,454.6875,70.0,255.0,0.0,1054.0,381.40823,454.6875,71.74776785714286,255.0,0.0,1462.0,518.9662,505.21094,67.25,255.0,0.0,1656.0,469.464,505.21094,68.0,255.0,0.0,1835.0,446.45453,505.21094,68.5,255.0,0.0,1925.0,375.66943,379.58203,68.24789915966386,255.0,0.0,2246.0,292.2405,379.58203,69.75,255.0,0.0,8342.0,566.7746,379.58203,71.5,255.0,116400.0,129334.0,97173.0,CAS002_CAS0000110_stacked_02_H
0.35690785612475895,0.8666558084612566,1.5432503371568613,0.4118219166596797,1.153860610217908,1.7806957757508084,0.23127022721556134,0.6479830108719143,0.5615782401563582,0.0,7199.0,1740.75,831.41406,66.4054054054054,248.0,0.0,6295.0,1594.1716,831.41406,70.75221238938053,255.0,0.0,5262.0,1440.6731,831.41406,71.34009009009009,255.0,0.0,7236.0,1742.1047,959.33594,67.0,255.0,0.0,6297.0,1615.1354,959.33594,68.0,255.0,0.0,6194.0,1511.0096,959.33594,68.25,255.0,0.0,2232.0,500.80438,538.7422,66.73975409836065,255.0,0.0,6510.0,484.8928,538.7422,70.0,255.0,0.0,20277.0,1297.3058,538.7422,70.75,255.0,212842.0,245590.0,137918.0,CAS001_CAS0000087_stacked_02_H
0.47099778980519696,1.5211485686223531,2.1470551059101752,0.30963299675045014,0.6573979824374829,1.4114696948074452,0.21936921344435292,0.4657542311081401,0.708481381979952,0.0,23052.0,4927.375,2056.9375,56.60880829015544,215.0,0.0,19417.0,4457.581,2056.9375,65.32870370370371,246.0,0.0,16556.0,4128.3853,2056.9375,65.08215962441315,247.0,0.0,17548.0,2885.8994,1352.2266,67.25,255.0,0.0,15658.0,2682.045,1352.2266,67.5,255.0,0.0,13417.0,2532.491,1352.2266,67.75,255.0,0.0,10557.0,1837.5598,958.02734,66.75,255.0,0.0,9556.0,1559.5247,958.02734,67.75,255.0,0.0,8894.0,1393.9878,958.02734,67.75,255.0,526576.0,346170.0,245255.0,CAS001_CAS0000061_stacked_02_H
0.49011830201809325,1.9209928175288662,1.923966490621016,0.2551380190211088,0.5205641535330588,1.001547987616099,0.25474367896079797,0.5197595721520185,0.9984544049459042,0.0,7565.0,1441.8164,577.7461,42.641304347826086,204.0,0.0,6667.0,1342.457,577.7461,54.72346368715084,253.0,0.0,5803.0,1245.6296,577.7461,68.75,255.0,0.0,3279.0,598.4149,300.7539,64.16444444444444,248.0,0.0,3131.0,598.2538,300.7539,68.87068965517241,255.0,0.0,2823.0,602.33563,300.7539,69.54545454545455,255.0,0.0,1840.0,397.50018,300.28906,67.0,255.0,0.0,1888.0,367.11792,300.28906,67.5,255.0,0.0,5475.0,462.5337,300.28906,68.0,255.0,147903.0,76993.0,76874.0,CAS001_CAS0000014_stacked_04_H
