total_volume,volume_head,volume_thorax,volume_abdomen,total_length,length_head,length_thorax,length_abdomen,file_name
0.28,0.087,0.115,0.078,5.023,0.964,1.522,2.334,CAS001_CAS0000032_stacked_05_H
0.472,0.081,0.289,0.102,4.181,0.803,1.435,1.394,CAS001_CAS0000089_stacked_02_H
0.301,0.054,0.128,0.119,4.107,0.954,1.203,1.618,CAS002_CAS0000135_stacked_01_H
0.616,0.18,0.152,0.284,5.874,1.365,1.068,2.433,CAS001_CAS0000063_stacked_01_H
0.325,0.075,0.112,0.138,4.029,0.855,1.221,1.791,CAS001_CAS0000095_stacked_02_H
0.203,0.049,0.072,0.082,3.415,0.241,0.965,1.208,CAS002_CAS0000129_stacked_01_H
0.367,0.06,0.223,0.084,3.778,0.763,1.45,1.374,CAS001_CAS0000045_stacked_02_H
0.191,0.174,0.017,,1.807,1.15,0.475,,CAS002_CAS0000113_stacked_02_H
1.66,0.366,0.812,0.482,9.077,2.292,2.384,2.659,CAS001_CAS0000023_stacked_02_H
0.421,0.091,0.214,0.116,4.756,1.057,1.489,2.066,CAS001_CAS0000087_stacked_01_H
0.76,0.155,0.249,0.356,6.618,0.936,2.139,3.276,CAS001_CAS0000006_stacked_05_H
0.236,0.071,0.09,0.075,3.518,0.959,0.888,1.386,CAS002_CAS0000101_stacked_01_H
0.267,0.076,0.084,0.107,3.865,0.703,1.328,1.757,CAS001_CAS0000057_stacked_01_H
1.646,0.322,0.421,0.903,10.435,1.263,2.841,5.064,CAS001_CAS0000074_stacked_02_H
0.19,0.05,0.066,0.074,3.761,0.798,1.024,1.407,CAS002_CAS0000122_stacked_02_H
0.178,0.03,0.094,0.054,3.573,0.686,0.794,1.408,CAS002_CAS0000156_stacked_01_H
0.178,0.076,0.061,0.041,3.866,1.093,0.859,0.898,CAS002_CAS0000118_stacked_01_H
0.182,0.057,0.097,0.028,4.333,0.876,0.875,1.226,CAS002_CAS0000130_stacked_01_H
0.863,0.23,0.286,0.347,6.176,1.31,1.185,2.495,CAS001_CAS0000066_stacked_01_H
0.541,0.145,0.087,0.309,8.607,1.564,1.739,3.739,CAS001_CAS0000028_stacked_01_H
0.28,0.083,0.127,0.07,3.986,0.846,1.329,1.53,CAS001_CAS0000012_stacked_02_H
0.214,0.068,0.095,0.051,4.62,1.073,1.493,1.82,CAS001_CAS0000004_stacked_03_H
0.202,0.061,0.102,0.039,4.607,1.117,1.21,1.582,CAS002_CAS0000144_stacked_02_H
0.37,0.063,0.134,0.173,4.859,1.031,1.225,1.964,CAS001_CAS0000040_stacked_02_H
0.196,0.054,0.086,0.056,4.145,0.878,1.005,1.676,CAS002_CAS0000116_stacked_02_H
0.342,0.085,0.168,0.089,4.782,0.87,0.723,2.271,CAS001_CAS0000090_stacked_02_H
0.417,0.077,0.08,0.26,7.659,1.625,0.773,3.405,CAS001_CAS0000034_stacked_01_H
0.22,0.052,0.077,0.091,3.326,0.604,0.907,1.277,CAS002_CAS0000104_stacked_01_H
1.006,0.575,0.416,0.015,6.421,3.892,2.335,1.686,CAS001_CAS0000052_stacked_01_H
0.758,0.204,0.278,0.276,6.125,1.237,2.041,2.661,CAS001_CAS0000015_stacked_04_H
0.351,0.139,0.178,0.034,5.76,1.221,1.513,2.502,CAS001_CAS0000026_stacked_02_H
0.816,0.178,0.343,0.295,7.561,1.757,2.519,2.903,CAS001_CAS0000068_stacked_02_H
0.274,0.083,0.033,0.158,5.814,1.644,0.822,2.408,CAS001_CAS0000082_stacked_01_H
0.378,0.064,0.145,0.169,4.608,0.651,1.583,2.235,CAS001_CAS0000030_stacked_03_H
0.465,0.153,0.204,0.108,5.836,1.533,1.532,1.886,CAS001_CAS0000048_stacked_01_H
0.56,0.09,0.258,0.212,6.084,1.29,1.905,2.151,CAS001_CAS0000006_stacked_01_H
0.243,0.091,0.076,0.076,4.342,0.965,0.613,1.579,CAS002_CAS0000150_stacked_01_H
0.226,0.048,0.125,0.053,3.508,0.603,1.167,1.029,CAS002_CAS0000124_stacked_02_H
1.29,0.144,0.475,0.671,8.898,1.528,3.234,3.866,CAS001_CAS0000072_stacked_02_H
0.316,0.124,0.099,0.093,4.497,0.863,0.863,2.044,CAS002_CAS0000142_stacked_02_H
0.119,0.026,0.05,0.043,3.515,0.71,0.639,1.705,CAS001_CAS0000014_stacked_02_H
0.552,0.181,0.172,0.199,6.603,1.668,1.134,1.467,CAS001_CAS0000060_stacked_01_H
0.236,0.09,0.086,0.06,4.611,0.976,1.258,1.771,CAS002_CAS0000136_stacked_01_H
0.337,0.064,0.131,0.142,5.915,0.956,1.673,2.33,CAS001_CAS0000032_stacked_01_H
0.158,0.052,0.056,0.05,4.174,1.055,1.432,1.476,CAS002_CAS0000110_stacked_02_H
1.817,0.153,0.512,1.152,9.799,0.69,3.069,5.941,CAS001_CAS0000008_stacked_02_H
0.418,0.043,0.015,0.36,5.873,1.187,0.652,2.433,CAS001_CAS0000046_stacked_02_H
0.191,0.044,0.072,0.075,3.804,0.692,0.652,1.768,CAS002_CAS0000138_stacked_02_H
0.282,0.079,0.139,0.064,4.518,0.958,1.232,1.689,CAS001_CAS0000084_stacked_01_H
0.722,0.052,0.285,0.385,7.439,1.272,2.105,3.084,CAS001_CAS0000020_stacked_02_H
0.287,0.043,0.096,0.148,3.447,0.348,1.323,1.671,CAS001_CAS0000013_stacked_04_H
0.416,0.105,0.157,0.154,5.639,1.31,1.367,2.335,CAS001_CAS0000054_stacked_01_H
0.255,0.083,0.098,0.074,3.34,0.877,1.316,1.012,CAS002_CAS0000102_stacked_01_H
0.166,0.057,0.054,0.055,4.213,0.809,1.361,1.83,CAS002_CAS0000121_stacked_02_H
0.575,0.084,0.235,0.256,6.251,1.136,2.147,2.652,CAS001_CAS0000039_stacked_02_H
0.644,0.176,0.2,0.268,6.719,1.629,1.154,2.511,CAS001_CAS0000003_stacked_01_H
0.252,0.05,0.11,0.092,4.28,0.778,1.427,1.902,CAS002_CAS0000155_stacked_01_H
1.888,0.317,0.705,0.866,9.073,2.016,2.841,3.941,CAS001_CAS0000065_stacked_01_H
0.258,0.135,0.11,0.013,3.505,1.168,0.991,0.425,CAS002_CAS0000099_stacked_01_H
0.275,0.05,0.115,0.11,4.545,0.964,0.642,2.02,CAS002_CAS0000133_stacked_01_H
0.19,0.052,0.095,0.043,4.003,0.93,0.93,1.254,CAS002_CAS0000109_stacked_02_H
0.275,0.079,0.091,0.105,5.225,1.003,0.791,2.112,CAS002_CAS0000147_stacked_02_H
0.25,0.07,0.115,0.065,4.107,0.788,0.871,1.701,CAS001_CAS0000011_stacked_02_H
0.438,0.171,0.021,0.246,7.224,1.75,0.146,2.993,CAS001_CAS0000055_stacked_03_H
0.114,,0.114,,2.8,,2.8,,CAS002_CAS0000115_stacked_02_H
0.639,0.102,0.248,0.289,6.279,1.142,2.093,2.917,CAS001_CAS0000043_stacked_02_H
1.546,0.381,0.319,0.846,9.815,1.785,3.271,6.642,CAS001_CAS0000079_stacked_01_H
0.956,0.115,0.343,0.498,8.855,0.948,2.786,4.852,CAS001_CAS0000037_stacked_01_H
0.322,0.082,0.137,0.103,5.138,1.35,1.142,1.972,CAS001_CAS0000093_stacked_02_H
0.32,0.075,0.11,0.135,5.436,1.043,1.538,2.581,CAS002_CAS0000149_stacked_01_H
0.113,0.048,0.043,0.022,3.865,1.094,0.545,1.055,CAS002_CAS0000107_stacked_01_H
0.624,0.218,0.321,0.085,6.272,1.837,2.028,1.267,CAS001_CAS0000033_stacked_03_H
0.758,0.281,0.405,0.072,3.69,1.006,1.714,0.447,CAS001_CAS0000016_stacked_04_H
0.203,0.051,0.108,0.044,3.552,0.897,1.255,1.221,CAS002_CAS0000097_stacked_02_H
0.43,0.144,0.207,0.079,5.087,0.973,1.028,2.108,CAS001_CAS0000025_stacked_02_H
0.292,0.057,0.132,0.103,6.243,1.513,1.892,2.144,CAS001_CAS0000007_stacked_01_H
0.735,0.22,0.418,0.097,6.874,1.25,1.457,1.32,CAS001_CAS0000049_stacked_01_H
0.246,0.025,0.134,0.087,4.072,0.782,1.193,1.892,CAS002_CAS0000151_stacked_01_H
0.254,0.072,0.105,0.077,4.211,1.021,0.935,1.702,CAS002_CAS0000125_stacked_02_H
1.023,0.189,0.332,0.502,8.435,1.106,2.385,3.921,CAS001_CAS0000073_stacked_02_H
0.213,0.06,0.079,0.074,4.291,0.867,1.257,1.777,CAS002_CAS0000143_stacked_02_H
0.771,0.095,0.223,0.453,6.273,0.76,2.154,3.232,CAS001_CAS0000015_stacked_02_H
0.301,0.064,0.121,0.116,5.44,0.604,1.703,2.913,CAS001_CAS0000026_stacked_04_H
0.876,0.207,0.314,0.355,6.924,1.258,2.168,3.149,CAS001_CAS0000061_stacked_01_H
0.254,0.058,0.093,0.103,4.094,0.744,1.116,1.985,CAS002_CAS0000137_stacked_01_H
1.245,0.097,0.704,0.444,11.226,0.906,2.722,3.856,CAS001_CAS0000081_stacked_03_H
0.603,0.212,0.316,0.075,6.827,1.999,1.931,2.276,CAS001_CAS0000033_stacked_01_H
0.773,0.229,0.179,0.365,13.099,2.911,3.043,6.219,CAS001_CAS0000051_stacked_03_H
0.209,0.054,0.098,0.057,4.161,1.009,1.218,1.64,CAS002_CAS0000111_stacked_02_H
0.643,0.142,0.223,0.278,7.043,1.423,2.348,2.988,CAS001_CAS0000047_stacked_02_H
1.453,0.216,0.94,0.297,9.454,1.05,3.533,3.916,CAS001_CAS0000009_stacked_02_H
0.275,0.063,0.084,0.128,3.875,0.625,1.41,1.723,CAS001_CAS0000004_stacked_05_H
0.333,0.048,0.164,0.121,4.617,0.933,1.399,1.865,CAS001_CAS0000085_stacked_01_H
0.164,0.042,0.069,0.053,3.362,0.883,0.679,1.223,CAS002_CAS0000139_stacked_02_H
0.367,0.098,0.14,0.129,3.788,0.995,0.689,1.339,CAS001_CAS0000012_stacked_04_H
0.651,0.177,0.297,0.177,6.446,1.302,1.432,2.54,CAS001_CAS0000021_stacked_02_H
0.798,0.241,0.248,0.309,7.197,1.889,1.817,2.763,CAS001_CAS0000055_stacked_01_H
0.135,0.055,0.064,0.016,2.845,0.891,0.805,0.747,CAS002_CAS0000103_stacked_01_H
0.144,0.05,0.06,0.034,3.866,1.055,0.936,1.523,CAS002_CAS0000120_stacked_02_H
0.869,0.241,0.279,0.349,8.871,1.792,2.42,3.405,CAS001_CAS0000076_stacked_02_H
0.277,0.069,0.103,0.105,4.732,0.908,1.243,2.247,CAS001_CAS0000038_stacked_02_H
0.969,0.234,0.419,0.316,9.387,1.705,1.802,2.75,CAS001_CAS0000002_stacked_01_H
0.202,0.037,0.095,0.07,3.957,0.879,0.679,1.279,CAS002_CAS0000154_stacked_01_H
0.344,0.083,0.107,0.154,3.6,0.8,1.309,1.236,CAS002_CAS0000098_stacked_01_H
1.264,0.361,0.664,0.239,11.502,2.439,2.556,3.602,CAS001_CAS0000064_stacked_01_H
0.153,0.036,0.068,0.049,3.471,0.841,1.052,1.367,CAS002_CAS0000132_stacked_01_H
0.254,0.068,0.097,0.089,4.503,0.91,0.864,1.638,CAS002_CAS0000146_stacked_02_H
0.53,0.093,0.016,0.421,6.459,1.631,0.781,1.958,CAS001_CAS0000006_stacked_03_H
0.157,0.056,0.072,0.029,3.937,1.034,0.954,1.313,CAS002_CAS0000108_stacked_02_H
0.295,0.061,0.213,0.021,4.578,0.74,1.293,1.527,CAS001_CAS0000010_stacked_02_H
0.131,0.048,0.069,0.014,3.637,0.661,1.359,0.919,CAS002_CAS0000114_stacked_02_H
0.394,0.097,0.147,0.15,5.333,1.131,1.723,2.263,CAS001_CAS0000042_stacked_02_H
0.662,0.198,0.241,0.223,8.472,1.28,2.396,3.511,CAS001_CAS0000036_stacked_01_H
1.769,0.304,0.566,0.899,9.755,1.475,3.253,4.534,CAS001_CAS0000078_stacked_01_H
0.352,0.127,0.112,0.113,4.482,0.996,1.402,1.903,CAS001_CAS0000092_stacked_02_H
0.346,0.148,0.167,0.031,4.735,1.292,1.004,1.674,CAS001_CAS0000050_stacked_01_H
0.152,0.056,0.071,0.025,3.419,0.898,0.794,0.691,CAS002_CAS0000106_stacked_01_H
0.415,0.097,0.127,0.191,4.424,0.983,1.34,1.966,CAS002_CAS0000148_stacked_01_H
2.007,0.195,0.493,1.319,9.203,0.739,2.976,5.209,CAS001_CAS0000080_stacked_01_H
0.651,0.143,0.344,0.164,6.378,1.224,1.932,2.19,CAS001_CAS0000024_stacked_02_H
0.184,,0.163,0.021,2.352,,1.473,0.76,CAS002_CAS0000096_stacked_02_H
0.445,0.1,0.251,0.094,4.744,0.959,1.292,1.198,CAS001_CAS0000087_stacked_02_H
1.262,0.286,0.461,0.515,9.758,1.968,2.07,2.662,CAS001_CAS0000023_stacked_01_H
0.756,0.201,0.173,0.382,10.569,2.02,2.244,5.343,CAS001_CAS0000019_stacked_02_H
0.252,0.081,0.132,0.039,3.857,0.74,0.584,1.13,CAS001_CAS0000057_stacked_02_H
0.24,0.061,0.117,0.062,3.662,0.703,0.887,1.591,CAS002_CAS0000101_stacked_02_H
0.199,0.055,0.045,0.099,4.045,1.022,0.327,1.839,CAS001_CAS0000031_stacked_02_H
0.194,0.089,0.069,0.036,3.865,0.977,1.089,1.173,CAS002_CAS0000129_stacked_02_H
0.268,0.07,0.09,0.108,4.103,0.663,1.199,1.701,CAS001_CAS0000095_stacked_01_H
0.262,0.055,0.144,0.063,4.54,0.963,0.778,1.789,CAS002_CAS0000113_stacked_01_H
0.294,0.062,0.126,0.106,4.062,0.862,1.149,1.805,CAS001_CAS0000045_stacked_01_H
0.221,0.061,0.073,0.087,4.618,0.977,1.401,1.587,CAS002_CAS0000141_stacked_01_H
0.358,0.06,0.16,0.138,6.036,0.976,0.732,2.927,CAS001_CAS0000032_stacked_06_H
0.851,0.205,0.319,0.327,6.814,1.719,1.584,2.754,CAS001_CAS0000059_stacked_01_H
0.496,0.126,0.194,0.176,4.437,0.94,1.569,1.838,CAS001_CAS0000017_stacked_01_H
0.614,0.195,0.244,0.175,6.835,1.588,2.071,2.83,CAS001_CAS0000063_stacked_02_H
0.296,0.101,0.138,0.057,3.603,0.873,1.237,1.347,CAS002_CAS0000135_stacked_02_H
0.421,0.101,0.175,0.145,4.412,1.025,1.248,1.694,CAS001_CAS0000089_stacked_01_H
1.237,0.263,0.265,0.709,10.012,1.011,2.626,5.161,CAS001_CAS0000005_stacked_02_H
0.286,0.053,0.165,0.068,3.728,0.828,0.941,1.394,CAS001_CAS0000013_stacked_03_H
0.314,0.06,0.155,0.099,4.269,0.776,1.034,1.769,CAS002_CAS0000153_stacked_02_H
0.183,0.096,0.076,0.011,3.708,1.123,0.787,0.524,CAS002_CAS0000127_stacked_01_H
1.608,0.233,0.664,0.711,10.237,2.266,3.726,4.14,CAS001_CAS0000071_stacked_01_H
0.228,0.042,0.071,0.115,2.929,0.355,1.065,1.42,CAS002_CAS0000104_stacked_02_H
0.375,0.091,0.159,0.125,4.473,0.814,0.675,1.944,CAS001_CAS0000044_stacked_03_H
0.377,0.109,0.14,0.128,5.905,1.49,2.029,1.849,CAS001_CAS0000082_stacked_02_H
1.072,0.314,0.498,0.26,5.485,1.661,1.607,1.607,CAS001_CAS0000068_stacked_01_H
0.163,0.054,0.065,0.044,4.097,1.159,0.993,1.2,CAS002_CAS0000116_stacked_01_H
0.426,0.083,0.168,0.175,4.746,1.007,0.717,2.062,CAS001_CAS0000040_stacked_01_H
0.488,0.206,0.233,0.049,6.848,1.799,2.074,1.177,CAS001_CAS0000034_stacked_02_H
0.238,0.12,0.091,0.027,3.991,1.21,0.604,1.21,CAS001_CAS0000090_stacked_01_H
0.706,0.233,0.33,0.143,6.816,1.652,2.616,1.859,CAS001_CAS0000028_stacked_02_H
1.13,0.36,0.371,0.399,6.55,1.324,1.918,2.78,CAS001_CAS0000066_stacked_02_H
0.157,0.054,0.057,0.046,4.36,1.013,1.409,1.718,CAS002_CAS0000130_stacked_02_H
0.187,0.036,0.06,0.091,4.528,1.052,1.235,2.058,CAS002_CAS0000144_stacked_01_H
0.296,0.074,0.126,0.096,4.302,0.912,1.521,1.651,CAS001_CAS0000012_stacked_01_H
0.186,0.045,0.059,0.082,3.442,0.452,1.146,1.601,CAS002_CAS0000122_stacked_01_H
1.505,0.123,0.552,0.83,9.856,1.492,3.286,4.779,CAS001_CAS0000074_stacked_01_H
0.762,0.0,0.188,0.574,14.36,0.142,2.753,4.498,CAS001_CAS0000033_stacked_04_H
0.159,0.056,0.067,0.036,4.519,0.731,0.502,1.324,CAS002_CAS0000118_stacked_02_H
0.228,0.059,0.126,0.043,3.896,0.787,0.865,0.905,CAS001_CAS0000058_stacked_03_H
0.2,0.043,0.1,0.057,3.565,0.648,1.26,1.476,CAS002_CAS0000156_stacked_02_H
0.368,0.061,0.223,0.084,4.292,0.911,0.952,1.691,CAS001_CAS0000086_stacked_02_H
0.753,0.252,0.204,0.297,9.126,1.476,2.486,4.334,CAS001_CAS0000022_stacked_01_H
1.36,0.287,0.522,0.551,9.442,2.003,2.765,4.387,CAS001_CAS0000056_stacked_02_H
0.171,0.041,0.072,0.058,4.829,0.977,0.874,2.002,CAS001_CAS0000018_stacked_02_H
0.138,0.039,0.047,0.052,3.921,0.95,1.187,1.507,CAS002_CAS0000100_stacked_02_H
0.37,0.097,0.087,0.186,4.827,1.024,1.122,2.34,CAS001_CAS0000030_stacked_02_H
0.346,0.152,0.109,0.085,5.989,1.026,0.665,2.421,CAS001_CAS0000026_stacked_03_H
0.265,0.074,0.089,0.102,4.133,0.918,1.295,1.67,CAS001_CAS0000094_stacked_01_H
0.187,0.078,0.073,0.036,3.663,1.073,0.296,1.073,CAS002_CAS0000128_stacked_02_H
0.183,0.052,0.067,0.064,4.058,0.984,0.655,1.558,CAS002_CAS0000112_stacked_01_H
0.202,0.064,0.069,0.069,3.636,0.881,0.918,1.322,CAS002_CAS0000140_stacked_01_H
0.589,0.13,0.191,0.268,5.816,1.0,0.877,2.529,CAS001_CAS0000016_stacked_01_H
0.345,0.068,0.114,0.163,4.229,0.94,1.196,1.623,CAS001_CAS0000058_stacked_01_H
0.388,0.147,0.045,0.196,7.067,1.356,0.783,2.928,CAS001_CAS0000062_stacked_02_H
0.259,0.091,0.122,0.046,4.354,1.1,1.319,1.759,CAS001_CAS0000088_stacked_01_H
0.217,0.057,0.055,0.105,4.29,0.823,1.04,1.994,CAS002_CAS0000134_stacked_02_H
0.196,0.068,0.096,0.032,4.471,1.129,1.174,0.948,CAS001_CAS0000004_stacked_02_H
0.371,0.054,0.2,0.117,4.841,0.685,1.074,2.3,CAS002_CAS0000152_stacked_02_H
0.325,0.092,0.172,0.061,4.062,0.985,1.805,1.149,CAS001_CAS0000012_stacked_03_H
0.11,0.059,0.033,0.018,4.01,1.094,0.768,0.608,CAS002_CAS0000126_stacked_01_H
1.415,0.355,,1.06,9.62,2.915,,3.789,CAS001_CAS0000070_stacked_01_H
1.387,0.247,0.607,0.533,9.578,1.451,2.417,4.645,CAS001_CAS0000053_stacked_02_H
0.166,0.049,0.064,0.053,4.033,0.774,0.773,1.508,CAS002_CAS0000105_stacked_02_H
0.677,0.177,0.292,0.208,4.571,0.923,0.968,1.986,CAS001_CAS0000083_stacked_02_H
1.131,0.269,0.635,0.227,7.275,1.764,1.763,2.573,CAS001_CAS0000027_stacked_01_H
0.479,0.158,,0.321,6.763,1.571,,2.801,CAS001_CAS0000069_stacked_01_H
0.102,0.061,0.015,0.026,3.884,0.824,1.137,1.02,CAS002_CAS0000117_stacked_01_H
0.484,0.175,0.123,0.186,5.653,1.256,1.884,2.227,CAS001_CAS0000041_stacked_01_H
1.17,0.301,0.303,0.566,8.913,1.441,2.88,4.413,CAS001_CAS0000035_stacked_02_H
0.077,,0.035,0.042,3.446,,1.123,1.305,CAS001_CAS0000091_stacked_01_H
0.736,0.204,0.266,0.266,6.771,1.436,2.257,2.189,CAS001_CAS0000067_stacked_02_H
0.682,0.156,0.193,0.333,9.254,1.869,1.869,3.926,CAS001_CAS0000029_stacked_02_H
0.226,0.063,0.117,0.046,4.438,1.166,1.388,1.57,CAS002_CAS0000131_stacked_02_H
0.29,0.084,0.121,0.085,4.482,1.132,1.766,1.403,CAS002_CAS0000145_stacked_01_H
0.296,0.058,0.159,0.079,3.724,0.79,1.127,1.355,CAS001_CAS0000013_stacked_01_H
0.2,0.054,0.099,0.047,3.848,0.972,0.581,1.322,CAS002_CAS0000123_stacked_01_H
1.774,0.308,0.614,0.852,10.314,1.768,3.648,4.481,CAS001_CAS0000075_stacked_01_H
0.421,0.06,0.212,0.149,5.18,1.099,0.834,2.409,CAS001_CAS0000001_stacked_02_H
0.188,0.083,0.062,0.043,4.078,1.153,0.371,1.236,CAS002_CAS0000119_stacked_02_H
0.664,0.164,0.241,0.259,6.572,1.194,2.191,3.055,CAS001_CAS0000021_stacked_01_H
0.189,0.036,0.093,0.06,3.556,0.683,0.61,1.473,CAS002_CAS0000139_stacked_01_H
0.493,0.156,0.28,0.057,4.492,0.726,1.134,0.953,CAS001_CAS0000085_stacked_02_H
0.584,,0.584,,2.425,,2.421,,CAS002_CAS0000103_stacked_02_H
0.443,0.098,0.148,0.197,5.262,0.531,1.861,2.764,CAS001_CAS0000016_stacked_05_H
0.642,0.133,0.154,0.355,7.775,1.179,1.722,3.695,CAS001_CAS0000033_stacked_02_H
1.681,0.163,0.492,1.026,9.709,1.078,3.237,5.1,CAS001_CAS0000009_stacked_01_H
0.665,0.22,0.201,0.244,7.133,1.297,2.232,3.388,CAS001_CAS0000047_stacked_01_H
0.201,0.06,0.073,0.068,4.274,0.993,1.38,1.727,CAS002_CAS0000111_stacked_01_H
0.412,0.018,0.123,0.271,5.653,1.169,1.207,2.587,CAS001_CAS0000015_stacked_01_H
0.283,0.089,0.074,0.12,3.812,0.923,1.156,1.618,CAS002_CAS0000143_stacked_01_H
0.591,0.116,0.195,0.28,7.159,1.01,1.446,3.111,CAS001_CAS0000077_stacked_03_H
0.217,0.061,0.069,0.087,3.651,1.032,0.811,1.586,CAS002_CAS0000137_stacked_02_H
0.627,0.134,0.232,0.261,7.248,1.684,1.537,3.075,CAS001_CAS0000061_stacked_02_H
0.171,0.022,0.07,0.079,4.137,0.752,0.668,1.839,CAS002_CAS0000151_stacked_02_H
0.845,0.227,0.257,0.361,7.322,1.701,2.071,2.958,CAS001_CAS0000049_stacked_02_H
0.474,0.093,0.167,0.214,5.169,0.783,1.775,2.402,CAS001_CAS0000007_stacked_02_H
1.094,0.092,0.453,0.549,6.991,0.846,2.259,3.674,CAS001_CAS0000073_stacked_01_H
0.266,0.072,0.124,0.07,4.119,1.04,0.79,1.706,CAS002_CAS0000125_stacked_01_H
1.443,0.264,0.664,0.515,11.346,1.834,1.49,5.272,CAS001_CAS0000008_stacked_03_H
0.293,0.071,0.082,0.14,4.985,0.957,1.359,2.367,CAS002_CAS0000148_stacked_02_H
0.183,0.062,0.054,0.067,3.743,0.68,1.095,1.438,CAS002_CAS0000106_stacked_02_H
0.33,0.088,0.175,0.067,5.126,1.139,0.88,1.45,CAS001_CAS0000050_stacked_02_H
0.357,,0.09,0.267,2.935,,0.949,1.897,CAS002_CAS0000096_stacked_01_H
0.716,0.144,0.09,0.482,6.007,1.514,1.092,2.672,CAS001_CAS0000024_stacked_01_H
2.23,0.192,1.085,0.953,10.368,1.042,2.2,5.24,CAS001_CAS0000080_stacked_02_H
0.387,0.089,0.145,0.153,5.791,1.229,1.637,2.574,CAS001_CAS0000042_stacked_01_H
0.171,0.051,0.061,0.059,4.353,1.055,1.451,1.627,CAS002_CAS0000114_stacked_01_H
0.264,0.113,0.036,0.115,3.426,0.865,0.727,1.211,CAS001_CAS0000092_stacked_01_H
1.865,0.347,0.608,0.91,9.942,1.908,3.112,3.817,CAS001_CAS0000078_stacked_02_H
0.496,0.13,0.29,0.076,9.275,1.78,2.529,0.281,CAS001_CAS0000036_stacked_02_H
0.118,0.034,0.029,0.055,3.432,0.763,1.075,1.421,CAS002_CAS0000132_stacked_02_H
3.02,0.26,1.328,1.432,10.375,1.257,1.884,4.927,CAS001_CAS0000064_stacked_02_H
0.4,0.094,0.197,0.109,3.617,0.84,1.644,0.95,CAS002_CAS0000098_stacked_02_H
0.311,0.112,0.102,0.097,3.363,0.883,0.815,1.223,CAS001_CAS0000010_stacked_01_H
0.157,0.06,0.056,0.041,4.025,0.935,1.057,1.382,CAS002_CAS0000108_stacked_01_H
0.259,0.072,0.093,0.094,4.614,0.885,1.165,1.911,CAS002_CAS0000146_stacked_01_H
1.239,0.199,0.562,0.478,8.939,1.896,2.347,2.889,CAS001_CAS0000076_stacked_01_H
0.133,0.054,0.028,0.051,4.282,1.082,0.995,1.645,CAS002_CAS0000120_stacked_01_H
0.165,0.057,0.053,0.055,3.528,0.713,0.605,1.64,CAS001_CAS0000014_stacked_03_H
0.24,0.042,0.127,0.071,3.78,0.764,0.916,1.49,CAS002_CAS0000154_stacked_02_H
1.241,0.197,0.408,0.636,8.012,1.05,2.185,3.805,CAS001_CAS0000002_stacked_02_H
0.831,0.171,0.223,0.437,6.829,1.38,2.344,2.829,CAS001_CAS0000020_stacked_01_H
0.4,0.067,0.286,0.047,3.849,0.972,0.739,1.167,CAS001_CAS0000084_stacked_02_H
0.183,0.084,0.077,0.022,3.35,0.947,0.744,1.455,CAS002_CAS0000138_stacked_01_H
0.169,0.059,0.08,0.03,3.4,0.927,1.202,0.858,CAS002_CAS0000102_stacked_02_H
0.856,0.304,0.266,0.286,11.162,1.579,2.822,3.938,CAS001_CAS0000029_stacked_04_H
0.161,0.029,0.003,0.129,5.824,1.118,0.765,2.472,CAS001_CAS0000054_stacked_02_H
0.676,0.184,0.115,0.377,6.832,1.31,1.31,3.039,CAS001_CAS0000024_stacked_03_H
0.412,0.127,0.08,0.205,6.066,1.225,0.98,2.39,CAS001_CAS0000046_stacked_01_H
1.532,0.107,0.996,0.429,12.312,4.514,4.013,4.789,CAS001_CAS0000008_stacked_01_H
0.183,0.041,0.09,0.052,4.167,1.094,0.883,1.6,CAS002_CAS0000110_stacked_01_H
0.178,0.058,0.041,0.079,3.54,0.93,0.501,1.609,CAS001_CAS0000014_stacked_01_H
0.267,0.068,0.1,0.099,4.492,0.817,1.634,1.997,CAS002_CAS0000142_stacked_01_H
0.316,0.113,0.117,0.086,4.396,0.888,1.51,1.821,CAS002_CAS0000136_stacked_02_H
0.295,0.084,0.096,0.115,4.537,0.917,1.375,2.062,CAS001_CAS0000038_stacked_03_H
0.586,0.231,0.278,0.077,5.975,1.63,1.63,2.475,CAS001_CAS0000060_stacked_02_H
0.19,0.053,0.049,0.088,4.344,0.877,0.57,1.624,CAS002_CAS0000150_stacked_02_H
0.713,0.227,0.29,0.196,6.81,1.926,2.064,2.546,CAS001_CAS0000006_stacked_02_H
0.671,0.22,0.288,0.163,5.805,1.114,0.937,2.522,CAS001_CAS0000048_stacked_02_H
1.15,0.094,0.446,0.61,9.288,1.782,2.908,4.034,CAS001_CAS0000072_stacked_01_H
0.21,0.024,0.077,0.109,3.113,0.346,1.162,1.164,CAS002_CAS0000124_stacked_01_H
0.103,0.046,0.003,0.054,3.595,0.509,0.544,1.017,CAS002_CAS0000107_stacked_02_H
0.243,0.064,0.04,0.139,5.69,1.035,0.919,2.644,CAS002_CAS0000149_stacked_02_H
1.343,0.126,0.737,0.48,10.671,1.254,0.974,5.195,CAS001_CAS0000051_stacked_02_H
0.418,0.151,0.24,0.027,5.413,1.695,1.312,2.023,CAS001_CAS0000025_stacked_01_H
0.253,0.038,0.11,0.105,3.382,0.58,1.264,1.264,CAS002_CAS0000097_stacked_01_H
1.637,0.408,0.466,0.763,12.225,2.963,1.605,4.816,CAS001_CAS0000081_stacked_02_H
